# Sample  ID    Source               RA_hms       Dec_dms    z_SDSS    d_L  incl  d_25  lgMstar  e_lgMstar  lgSFR  e_lgSFR  Z_PP04_N2  Z_PP04_O3N2    t_ons  rms_50kms     v0  e_v0   vsig  e_vsig   Speak  e_Speak   flag_SCO      SCO    e_SCO      flag_SCO_CORR  SCO_CORR  e_SCO_CORR    flag_LCO_CORR  LCO_CORR  e_LCO_CORR       flag_lgMHI   lgMHI   e_lgMHI    flag_lgMHI_CORR   lgMHI_CORR  e_lgMHI_CORR  Telescope_HI  Ref_HI                                                 
  A        1    "UGC 11631"          20:47:59.9   -00:10:48  0.0141   63.6  90.0  59.7     9.57  0.09       -0.28  0.23     8.54       8.59              80  35.          -31  14       71  14         170   30       ""            30.    8.         " "            33.       9.            " "            0.8e8     0.2e8                  "  "   9.70    0.02                  "  "   9.78        0.02          "GBT"         "Masters et al. (2014. Cat. J/MNRAS/443/1044)         "
  A        2    "UGC 00272"          00:27:49.7   -01:11:60  0.0130   58.5  70.7  80.6     9.37  0.07       -0.65  0.29     8.60       8.60             113  26.          -99  -99     -99  -99        -99  -99       "3sig-uplim"  0.     7.         "<"            0.        9.            "<"            0.        0.18e8                 "  "   9.83    0.05                  "  "   9.95        0.05          "Arecibo"     "Springob et al. (2005ApJS..160..149S, Cat. VIII/77)  "
  A        3    "IC 0159"            01:46:25.1   -08:38:12  0.0131   58.8  59.6  81.1     9.71  0.07       -0.06  0.27     8.60       8.64              46  40.          -12  12       67  12         210   30       ""            35.    8.         " "            45.       11.           " "            0.9e8     0.2e8                  "  "   9.53    0.07                  "  "   9.56        0.07          "Nancay"      "Theureau et al. (2005, Cat. J/A+A/430/373)           "
  A        4    "KUG0200-101"        02:03:16.6   -09:53:26  0.0130   58.3  68.3  39.0     9.12  0.08       -0.68  0.21     8.41       8.37              30  41.          -99  -99     -99  -99        -99  -99       "3sig-uplim"  0.     11.        "<"            0.        11.           "<"            0.        0.23e8                 "  "   10.07   0.04                  "  "   10.11       0.04          "Parkes"      "Barnes et al. (2001MNRAS.322..486B)                 +"
  A        5    "NGC 1234"           03:09:39.1   -07:50:46  0.0125   56.1  60.1  94.7     9.58  0.09       -0.68  0.31     8.64       8.71             118  25.          -32  10       49  10         130   20       ""            16.    4.         " "            22.       6.            " "            0.42e8    0.12e8                 "  "   9.74    0.05                  "  "   9.77        0.05          "Nancay"      "Theureau et al. (2005, Cat. J/A+A/430/373)           "
  A        6    "UGC 06838"          11:51:56.2   -02:38:33  0.0129   58.2  68.0  42.5     9.32  0.08       -0.52  0.24     8.60       8.68              41  24.         -100  30      190  30          75   11       ""            36.    8.         " "            38.       9.            " "            0.77e8    0.17e8                 "  "   9.55    0.09                  "  "   9.59        0.09          "Nancay"      "Theureau et al. (2005, Cat. J/A+A/430/373)           "
  A        7    "UGC 09359"          14:33:15.8   -01:08:24  0.0138   62.0  90.0  50.6     8.96  0.09       -0.79  0.42     8.43       8.45              28  37.          -99  -99     -99  -99        -99  -99       "3sig-uplim"  0.     10.        "<"            0.        11.           "<"            0.        0.24e8                 "  "   9.68    0.07                  "  "   9.80        0.07          "Arecibo"     "Springob et al. (2005ApJS..160..149S, Cat. VIII/77)  "
  A        8    "2MASXJ2235-0845"    22:35:07.0   -08:45:55  0.0238  108.1  54.7  34.4     9.79  0.08        0.26  0.20     8.62       8.69              70  28.            0   6       45   6         250   30       ""            28.    5.         " "            29.       5.            " "            2.0e8     0.4e8                  "  "   9.78    0.15                  "  "   9.79        0.15          "Nancay"      "Theureau et al. (2005, Cat. J/A+A/430/373)           "
  A        9    "NGC 5414"           14:02:03.5   +09:55:46  0.0141   63.6  54.4  58.4     9.74  0.07        0.26  0.19     8.57       8.57              19  72.           11   7       47   7         450   60       ""            52.    11.        " "            60.       14.           " "            1.5e8     0.3e8                  "  "   9.832   0.005                 "  "   9.843       0.005         "Arecibo"     "Haynes et al. (2011, Cat. J/AJ/142/170)              "
  A       10    "NGC 5405"           14:01:09.5   +07:42:08  0.0230  104.3  23.7  49.6     9.98  0.07        0.28  0.27     8.61       8.79              14  75.           13   3       14   3         610  130       ""            21.    7.         " "            25.       9.            " "            1.6e8     0.6e8                  "  "   10.096  0.007                 "  "   10.096      0.007         "Arecibo"     "Haynes et al. (2011, Cat. J/AJ/142/170)              "
